EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ATG,Antigua and Barbuda,0.17048416521768,0.17747631909835,0.19895369876253,0.20036228639121,0.18609785417188,0.21127192742509,0.19883225801514,0.2130969940065,0.21785795451252,0.22315221764884,0.22653680771801,0.20915740805735,0.24394719393663,0.1789347978706,0.1984810320176,0.20252812675935,0.20718660702959,0.24284136369306,0.25433369782394,0.25391637350935,0.24658983575205,0.24982674704729,0.25190101780091,0.25029842359309,0.26199519427835,0.2715600518175,0.27121348404538,0.28056908897936,0.2860656418822,0.28159845593893,0.22603055487072,0.22617196295314,0.24038544615949,0.25511851451709,0.26037179392029,0.26524915551085,0.28322406507418,0.30402419797494,0.32103256045972,0.35117533460613,0.34193924930973,0.28053351639425,0.30223053110953,0.34769522768564,0.35739247285968,0.35644873625371,0.37718121266263,0.33572356179227,0.37527514894202,0.40873885886694,0.3587005430436,0.34898086074619,0.35982540256186
AUS,Australia,315.01431299049,321.27375329588,333.36705274569,340.5712706005,355.37952689134,364.74519202421,367.87191652596,374.55409509716,365.55372858181,369.74710544951,376.99765896622,379.89325515641,387.22737901954,373.98834666788,385.7228056255,401.60276587043,406.30805803818,417.01412287834,425.5885041113,448.81586609802,457.21662026614,460.10539080705,461.72007813513,464.74590200636,470.1945405655,477.8887537673,491.43811151204,504.38206816474,526.49481573577,533.71848831204,542.6008352727,552.46178061237,561.05458585726,552.00858321829,572.4742254187,576.58978848561,581.02043007095,589.53698471652,587.66025155292,596.65812100517,601.86573193259,605.79472409027,608.28821661349,597.07365858792,585.44203862924,593.56149244483,594.02435606309,601.06516667284,597.77409677396,596.0316221689,572.8336503097,561.65468547299,571.38211263582
AUT,Austria,72.48602517976,75.347232448342,77.66532011565,81.405501957204,79.094364467211,76.660398009386,82.061788553018,79.537817765617,81.658707766275,84.433473752709,82.561756989321,79.07560474706,76.896294320707,76.762890622987,79.307574713652,80.640540921844,79.072653504198,79.247705911201,78.034338939554,77.335917214119,81.508033101315,85.666976698512,80.122010252577,80.094739436338,80.454193692844,83.302392065405,87.255410666917,86.471266610251,86.661795470708,84.618391258621,84.755566608405,89.655130714472,91.168286135632,96.94843449721,96.664517381199,96.877815365323,94.378307393505,91.26102790059,90.674016774982,83.635018240767,89.80709032525,88.007730681237,84.742703019342,85.419588559279,81.745926576442,82.724125971325,83.419820922226,85.87440513688,82.847456763833,84.39550825243,78.30591695941,81.218594275906,76.743304468294
AZE,Azerbaijan,46.276329102682,48.221440411902,50.686982268426,53.476281760427,56.101163477135,59.749198536316,61.530029778584,63.054545044956,65.595872462506,67.34507738349,69.758274664267,69.050982779077,68.681347537109,68.498821213832,68.755805675255,68.787456658772,69.841853363743,72.093342354641,72.569374349124,73.141639175889,69.807535164448,67.446667266775,56.683686446088,50.30482719212,45.298048294678,44.172970894937,38.918851901805,38.415599007096,38.8336807213,39.602858615639,41.438788777714,40.519104157036,40.277906602756,43.334386743964,43.331246437491,46.458602663409,48.070831984781,50.045655670755,55.924428308369,49.375533212697,48.626305299905,51.428073980024,54.968334678651,56.401774405504,58.443916958092,58.032029552335,58.130117449251,57.785627457815,59.190630005337,64.313845396317,63.531254940567,68.0409395793,68.876896673873
BDI,Burundi,2.284847020745,2.2816551107705,2.3774430574933,2.4349979267417,2.4606933304153,2.5467963665469,2.5654716136696,2.5863794496807,2.6265139253615,2.7054054765381,2.476041543667,2.2863259359294,2.3182829593478,2.3743707911264,2.4586245065213,2.4220550872483,2.6298680764894,2.6835992845623,2.8189835049434,2.8770346731302,3.0592034406814,3.1987476243571,3.1536106124921,3.1868308211165,3.141269822301,3.2380988190795,3.3119015722602,3.3667534479715,3.3261191329973,3.2480339045254,3.332463496394,3.3540878739353,3.3367957846963,3.4044240663602,3.5981842690995,3.7319161093769,3.9659954701394,4.2728971527268,4.3297949885263,4.5521767497865,4.9456364597824,5.2746951339707,5.3415926732642,6.0701562668429,6.0751029069544,6.1403604856853,6.512932755661,7.2234337907201,7.519677829348,7.1775712646564,7.1409305585396,7.3323706622198,7.4799442272074
BEL,Belgium,170.20654789864,160.32013917031,171.82274548116,177.63475482201,177.89427950728,158.14618046002,167.59145141602,166.24347571794,170.5228587062,179.81117361515,169.29996925664,157.57860071896,149.23470390084,139.97438475608,144.07038287128,141.54930863169,141.05818924507,140.16591211996,140.59173393136,141.39505648578,142.80335978667,146.7846939134,144.6124894882,142.6199884811,150.23678500932,151.1272625908,156.40096006701,152.69378053217,156.41787253882,152.53571159308,153.80409538121,153.99581533987,146.2222923535,149.97275799209,148.87842921405,145.83529527643,142.2547099235,139.56812237084,141.17891601193,133.55646437836,142.08874589442,131.76289890717,129.76527062232,130.87085746992,123.71912637512,127.99694071061,126.58455196251,124.19139049913,124.90027960234,124.54995981676,116.79325740379,121.88039419416,114.03220323006
BEN,Benin,2.5190788405546,2.6133821675528,2.826708110001,2.9745613175208,2.9621256807588,3.160644186924,3.0416180064298,3.1631250715333,3.2720393201016,3.3962484452655,3.5617078949746,3.7767830980978,4.0131863108491,3.9416049816516,4.037312931043,4.2835172984414,4.0391033398676,4.0230082555062,3.9985484860793,4.0031316304526,4.2015868547979,4.3099905537711,4.429595968991,4.4694924884566,4.8193001288005,4.6190103504734,5.5826898870757,5.8881100940562,5.9279054350254,6.2933085926063,6.5460587177494,7.099115447364,7.5707454642985,7.9465592134054,8.2857647317813,8.759363599887,10.037279576196,10.772565411077,10.916351046135,11.474717905407,12.377516698307,12.505664346007,12.502707158058,13.329438148458,13.932115172172,14.500301859094,16.191115350125,16.604694083803,18.140004917661,18.260477505968,19.058260731721,20.097477075835,20.685138899079
BFA,Burkina Faso,6.8013915963315,6.8349176497871,6.5143493451928,6.2264466799058,6.3418373091476,6.5501133281759,6.7349306268069,6.8537872602588,7.1135755296559,7.4372987624929,7.646532035085,7.9539987903289,8.2947641122627,8.5533817274975,8.7721505021523,9.7231187716144,10.086297162393,10.470595783592,10.774308443022,11.021973828537,11.28348123112,11.88635102386,12.01947357274,12.301213298678,12.675917412562,13.085613772704,13.461249719961,14.020305407263,14.439869364771,14.45335594155,14.868533804771,15.945445312552,16.370905188451,19.698284569642,20.062695409477,20.701360909465,21.183160853111,22.177851848122,23.228193713869,23.689926048454,24.559423805986,25.299102982067,26.251545686412,27.27979306554,27.622826196953,29.416942169631,30.147934480131,31.296595451081,32.546771873788,33.729529003572,34.404999727538,35.582715598622,36.497073111801
BGD,Bangladesh,130.99260362939,124.36016148346,126.51040292344,127.79018638088,126.70607420022,132.20000845531,129.10164954195,130.7204461945,134.40571341811,136.5242300057,129.86631235361,130.61244534912,132.62075879981,126.89047724791,129.86261347098,132.58166619298,135.49676798666,134.57155385321,135.65165983348,139.39321408127,139.91278472357,138.25991686933,139.88983911989,139.37550847974,141.49094163023,146.76166885667,147.76175344931,149.21367786292,148.55775478606,154.94624291979,156.85351498714,163.77948200434,168.13559839,171.80334212974,173.42012469247,179.55500525478,185.3687848257,190.46529869309,201.86815475268,207.18503966471,216.43925189616,220.95451607186,226.53011884666,231.82802036592,238.08190988779,248.08835489506,255.68275012014,268.20270774542,278.90593986028,276.85425057518,269.03109596581,276.79742709856,281.08210987487
BGR,Bulgaria,91.663720409812,92.388301364564,95.329817496508,96.505180746378,97.46945790375,104.00780194982,104.92635675648,107.90321577838,114.11405177477,118.11392361719,121.66818580493,118.08323257364,120.14941924317,119.09861373833,117.1086032978,118.60864097286,119.65183999488,119.73159077475,119.05277848904,117.15324461052,104.98645119888,90.792576424322,85.905725300525,85.130604513884,79.371311777944,77.538810867867,78.010778590822,75.169486529438,72.180166854838,64.964641395214,63.138484640512,64.94600429383,61.560475269262,67.606914732215,65.902762329629,66.755275490325,68.135252909639,71.872825065524,68.651236301869,60.413959068321,63.182016076786,68.821020539012,63.501179023209,58.100181866969,60.590601708106,64.905824474412,62.593978767055,65.315776320998,62.098069066631,60.706300432101,56.07557290606,63.361254485266,68.413545071896
BHR,Bahrain,18.213071078387,18.375799014228,19.332940334997,20.738612309768,22.349717168757,20.186202568752,21.155928898812,24.095931355956,23.946239211526,24.829439860906,24.726505446419,24.926401643465,25.24791076997,25.032039452422,25.148154055734,26.388536514218,28.72246114528,28.051042630474,29.116282627256,29.415058505177,30.224089860387,29.666252063094,34.135132674167,36.376686727948,36.384823696424,36.276729370451,37.665250961188,35.241255260689,36.866796980226,39.011320836664,39.599836394481,40.742449439157,40.333021100009,40.034929613029,39.938516775546,43.732992534425,45.549814645917,46.797926652144,50.55266815165,51.170463888947,51.69874869045,52.064446553695,55.895362558913,60.722604089969,62.759774875714,62.936725224745,63.130461926409,62.996451496272,63.305279501053,67.43286649181,67.634670379314,69.434104613417,69.976211881851
BHS,Bahamas,1.5860088913353,1.6219514640614,1.8890088100629,1.8854330529551,1.6683243950854,1.711046239236,1.5345091851631,1.6903599387109,1.714642187649,1.7646841228123,1.7444454945552,1.5646327411765,1.3294524307462,1.0326720038202,1.0246986905796,0.93725102158174,0.9776370707769,1.121087315503,1.1469025045615,1.3104417863415,1.2899224215695,1.2008795215209,1.0755059659891,1.107952958682,1.1794054596059,1.3376978648316,1.4735108661708,1.4741657187143,1.662361870803,1.4720066082738,1.230361360025,1.249626406257,1.3274125613695,1.0771725580161,1.1579674666659,1.1450663676297,1.3511171664226,1.5854587731506,1.6422969063278,1.4213853700287,1.5764372843143,1.1921227318673,1.3875969218546,1.5217804446377,1.5215142010499,1.4614103837603,1.5744024506292,1.6751130306347,1.9500584792248,2.1271097790423,1.8707241274335,1.823093415894,1.8815524971095
BIH,Bosnia and Herzegovina,16.430508430389,16.7796980411,16.386171604072,17.620904945826,19.066148193123,19.62062720829,19.566539118713,20.162634060367,20.959127357483,21.676115002103,21.040723748281,23.117975801213,24.202248661098,25.654880673617,26.688082658415,27.762903709576,28.618456503476,27.03818603103,27.227393379446,27.548400126849,32.789926679213,29.727905931316,22.82799548396,19.533861573495,6.5353695542128,6.5598987443559,7.269294086194,12.581588799057,15.752372675573,16.19060098339,19.923407364786,19.461809498682,20.564588597995,20.987182244269,22.499915584656,23.247975221753,25.424860682384,26.682039311395,28.148060202236,27.9299478684,28.460718026889,31.748348781472,29.655306708041,29.47388711551,28.007858363221,27.962468698619,30.985127608457,31.574396433177,31.99978521067,30.323790697447,30.232161645004,29.294108690801,29.324006482666
BLR,Belarus,82.257010425623,84.09258275646,88.146086586183,92.939149121241,97.539989191393,103.81834485872,106.74397132345,108.71418889707,112.44663657374,115.06080878452,118.1752805413,117.63655005814,118.81039520064,120.51260690797,121.83953604067,123.34773972615,126.25107407091,129.54556369142,129.9540236772,131.01801267834,137.52821526608,132.7556415656,121.21405438069,106.98059233845,93.352610903306,84.682384961054,84.951554359517,85.015673975761,83.458921082251,81.011474186965,78.02144738409,76.679589303424,76.621526935802,77.217248557566,81.23136947719,81.38210764176,84.296619847245,82.917104889408,90.665733397678,88.004133157337,93.214584066521,103.24193240501,105.07771352089,105.62409620839,105.0571931496,100.52717806194,99.718546772781,101.4007559894,104.71889489333,102.72087341005,100.06064448546,102.4866391922,99.874151996722
BLZ,Belize,0.29320643722444,0.31463140326233,0.3336551918334,0.33901922275959,0.34468372005732,0.36453485114547,0.35716090311313,0.36919614063278,0.37003788543284,0.37189935577549,0.37723829128917,0.37595717037551,0.37445042421208,0.39613808969504,0.38875760301583,0.38720791025592,0.41147987515984,0.40028525607596,0.39258990532407,0.44134654950218,0.49544851245264,0.51420614208647,0.51095748472173,0.49598215605957,0.49631143387259,0.48009958592742,0.46638870561144,0.55621317470162,0.57420345509531,0.61621423003789,0.52877575453568,0.55403456892848,0.56694475655144,0.59734968413406,0.57699505364729,0.60105918378416,0.6897169291675,0.72344475469593,0.73539601924298,0.7950292966969,0.83526401336797,0.81501425687909,0.79230363929181,0.86887015512443,0.81646124922122,0.85914422363484,0.8815408224766,0.92471840170102,0.90923053000555,0.936229729617,0.90816173100657,0.94909257245458,0.97661312902991
BMU,Bermuda,0.16420057039597,0.16577591295224,0.19668499966329,0.19885832957896,0.18060352407147,0.21412135766829,0.19677176584413,0.21471732388348,0.21480373415782,0.21287521751007,0.21118763180208,0.18426063621105,0.18382796045939,0.18893438900393,0.20284233227263,0.19872095795087,0.19538751496194,0.28309840369703,0.32748841205607,0.40030325266187,0.27309547115652,0.25175929234808,0.20556548011537,0.22728419968711,0.22022781592806,0.22221907709596,0.22670167915126,0.22997299140316,0.23529047746746,0.22948285874094,0.17208788961344,0.17398285655121,0.1872877254211,0.19384613355029,0.19784189190678,0.2093271565205,0.24824946200187,0.29585063959916,0.29700442011753,0.2648573569672,0.32805460551156,0.18013526260673,0.20964235736121,0.23918819867599,0.30603502476214,0.2540472201121,0.32950152643769,0.2980236290094,0.34597992035011,0.38057830984301,0.3533984248102,0.3418530489302,0.35385255287684
BOL,Bolivia,27.433205244674,28.46460810922,33.43989840915,35.191714615707,35.026556663177,33.854104172116,35.230897826308,33.009171719283,34.126110378662,32.145681173131,31.536961893002,29.444775201528,30.7624857913,31.652640591934,30.118812136644,30.368040780996,28.039715159004,29.148259499126,29.941660940885,31.61038109562,31.278501501706,33.075893342769,34.455671189951,36.639120723511,38.774600042437,31.167414670362,30.986481977754,34.463277941493,31.222856956103,31.233483273207,31.211379899542,30.160602764767,31.733278907652,33.000940391742,35.237882596737,36.46790487043,37.772596478571,40.079178906446,41.407675535749,42.270381541456,46.258701112288,47.418108410968,49.860781881686,52.369338177524,53.647183392846,54.591562803821,56.138136326082,56.609386591754,56.896894830699,57.143879630074,53.948867803313,58.29220664068,58.462969636125
BRA,Brazil,365.2611240128,373.69602761678,394.4433391954,422.05448524836,449.74428985053,471.87036256714,508.83246255848,525.40869087237,540.62415984253,563.89212051304,592.18550874163,581.7771678563,590.85679523639,586.60562826927,607.02340601874,622.14262661579,657.46577629473,675.25553944557,689.57296376895,700.00255981923,695.63810426232,721.92079388306,744.73791204147,771.01069003353,799.17508748081,837.07664007767,844.65291806407,872.33113075697,890.26863971004,907.72639087375,934.70845382498,950.33968814018,975.56545743239,1008.2485969775,1058.9792054048,1067.4588843802,1075.5050132559,1092.2681570723,1122.3846312166,1098.2621085287,1177.7120317003,1212.9225018996,1250.5754680668,1288.064712269,1323.6088011326,1307.9689074401,1285.0899556621,1298.0216163464,1274.9476710372,1281.461866161,1277.6893793479,1343.141116347,1310.498943955
BRB,Barbados,0.54446526258895,0.55391370050376,0.60788393679695,0.61711612064091,0.57304809447843,0.62192154539725,0.59703485923431,0.65123577600268,0.65745098614207,0.6626347680845,0.67574842827311,0.65990697041218,0.64439300126183,0.65522062350813,0.75535308425251,0.81970166905872,0.84664125473739,0.80250352009779,0.81398805616954,0.89699429300362,0.85891195992537,0.83469609936294,0.81991301232884,0.78407706842502,0.76395323395266,0.77707086607182,0.77546000638866,0.86425801303512,0.92588293559069,0.93559441128553,0.85583929560032,0.82631292725807,0.84467435710044,0.87587495999301,0.87633137018098,0.88729227171069,0.9123292807819,0.88883417995691,1.0205326817322,1.0103513008796,1.0316223257067,0.90696720748542,0.88632437328378,0.99972233213653,0.91113883218797,0.93565398815338,0.98176814276566,0.85622363167698,0.95954609028157,1.0291460035045,0.91958280587148,0.90417622081593,0.92797658687389
BRN,Brunei,3.2076642666529,3.0487331926989,3.7872236407067,5.1386981900662,5.79274220736,6.2731233358849,7.6551466353681,8.0710244315057,8.0373793522802,7.9590614803756,9.3115036827344,7.7719199387237,8.0151701767792,8.3416245379755,7.8574357548193,7.7589411354974,7.6425164723428,7.7473404014079,7.8110478496329,7.8286067404617,8.1825886697677,8.5539740997945,8.6127434037456,9.0344765975771,9.4731925818121,10.049972186585,10.302100890061,10.968336375326,10.174556675456,10.516643590852,11.269489098714,11.75456291728,11.180910151525,12.491972290991,11.679614593058,11.465267430541,15.013922026792,14.361842723783,16.636659688773,15.230199397049,14.101718617753,14.627451163223,14.427177103381,13.924890452135,13.518249350422,12.693051841178,12.965796844301,13.653884099605,14.253959859689,13.430403318839,15.475476863299,15.344846131397,14.829405385121
BTN,Bhutan,0.73019083215649,0.7418207646635,0.75685266176274,0.77054440533867,0.78512314625475,0.79607218082141,0.81421743083458,0.83147579969162,0.85610051952353,0.87434336422831,0.89282589526918,0.92954230693606,0.95936439903414,0.99123729291571,1.0101544645515,1.0556990232214,1.0830535470487,1.1605281242513,1.0833560786267,1.0932567053848,1.160768940074,1.1856515208166,1.1388026906861,1.1502749635635,1.197084903453,1.4614949065785,1.52976217267,1.5641439260624,1.597023469839,1.7042309415867,1.6187328406414,1.6170545849308,1.6510112029553,1.6735161023313,1.6853026664192,1.8525237652057,1.8620572711406,1.8956197892511,1.8317854001676,2.1077979886442,2.2160661676176,2.4284715940885,2.3762705743791,2.487613771366,2.4921364115421,2.6689544574534,2.8180909586871,2.9792783555298,3.2076621283649,3.3962403742752,3.4094458111067,3.0571193864987,3.0709052581257
BWA,Botswana,3.4561190089412,3.5850847963439,4.1604598147174,4.3920944993299,4.9893181378978,5.5581432765422,6.3863167314454,6.9390246594976,6.6979680723825,6.785120735946,6.996437229966,7.2427606096459,7.4451166506124,7.1615411824398,6.9149659842857,6.62848767544,6.8063672956077,6.9217444159295,7.8825541825227,8.3294816150543,9.3337019165818,8.3633337566295,8.6213738351792,8.3691023624939,8.5017464892656,9.5343223066972,8.6185820424638,8.8897108639098,9.74449648343,10.39778570274,10.764965823163,10.189698234153,9.757724573091,9.5304988584215,9.4761324228428,10.135844937049,10.014380945373,10.198342162043,10.47171586432,10.426522537882,10.214235622518,10.613341898719,9.6758063135254,11.496815552752,12.356686183238,12.794954996776,11.92910834632,12.131521468803,13.084550087359,11.914977310199,10.586858129068,11.341197239908,12.607067005791
CAF,Central African Republic,1.8103890304747,1.8886389062607,1.9872097168951,2.0480821230995,2.1764299454179,2.2300458162422,2.3163804775752,2.4986327240321,2.7147078341851,3.3176833943721,3.5235464286792,3.6521916627445,6.7941552971695,6.9149392897847,6.5008976215597,6.6736774566729,7.2283509071247,7.1208072702168,6.9378722164714,7.7203183762821,7.8236305604833,8.3362751329964,8.3283629960651,7.8093889533899,8.4644066681591,8.6837569969726,9.0441474799374,8.179494206628,9.4850709518475,9.3413873322131,9.5718587904384,10.013954124571,9.0234882271434,10.171286215923,9.5396264809576,10.288973162672,10.351893992722,11.103245561242,11.12983978627,10.49169148554,11.158609940347,12.110984198987,11.804293780237,11.751462021647,11.645669774872,12.069588331576,12.82090266581,12.325590611078,12.59149568174,12.579221494345,12.858198923177,13.129263357601,13.44819141198
